Date,Day,Week Day,Week DaySort,Day of Year,Is Weekend,Week Number,Start of Week,End of Week,MonthSort,Month,Start of Month,End of Month,Start of Next Month,End of Next Month,Quarter,Start of Quarter,End of Quarter,Year,Start of Year,End of Year,Month Year,Is Latest Month,Is Previous Month,Is Beyond Latest
2011-10-28T00:00:00,28,Friday,6,301,0,44,2011-10-23T00:00:00,2011-10-29T00:00:00,10,October,2011-10-01T00:00:00,2011-10-31T00:00:00,2011-11-01T00:00:00,2011-11-30T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,102011,0,0,0
2011-11-04T00:00:00,4,Friday,6,308,0,45,2011-10-30T00:00:00,2011-11-05T00:00:00,11,November,2011-11-01T00:00:00,2011-11-30T00:00:00,2011-12-01T00:00:00,2011-12-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,112011,0,0,0
2011-11-11T00:00:00,11,Friday,6,315,0,46,2011-11-06T00:00:00,2011-11-12T00:00:00,11,November,2011-11-01T00:00:00,2011-11-30T00:00:00,2011-12-01T00:00:00,2011-12-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,112011,0,0,0
2011-11-18T00:00:00,18,Friday,6,322,0,47,2011-11-13T00:00:00,2011-11-19T00:00:00,11,November,2011-11-01T00:00:00,2011-11-30T00:00:00,2011-12-01T00:00:00,2011-12-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,112011,0,0,0
2011-11-25T00:00:00,25,Friday,6,329,0,48,2011-11-20T00:00:00,2011-11-26T00:00:00,11,November,2011-11-01T00:00:00,2011-11-30T00:00:00,2011-12-01T00:00:00,2011-12-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,112011,0,0,0
2011-12-02T00:00:00,2,Friday,6,336,0,49,2011-11-27T00:00:00,2011-12-03T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2011-12-09T00:00:00,9,Friday,6,343,0,50,2011-12-04T00:00:00,2011-12-10T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2011-12-16T00:00:00,16,Friday,6,350,0,51,2011-12-11T00:00:00,2011-12-17T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2011-12-23T00:00:00,23,Friday,6,357,0,52,2011-12-18T00:00:00,2011-12-24T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2011-12-30T00:00:00,30,Friday,6,364,0,53,2011-12-25T00:00:00,2011-12-31T00:00:00,12,December,2011-12-01T00:00:00,2011-12-31T00:00:00,2012-01-01T00:00:00,2012-01-31T00:00:00,4,2011-10-01T00:00:00,2011-12-31T00:00:00,2011,2011-01-01T00:00:00,2011-12-31T00:00:00,122011,0,0,0
2012-01-06T00:00:00,6,Friday,6,6,0,1,2012-01-01T00:00:00,2012-01-07T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-01-13T00:00:00,13,Friday,6,13,0,2,2012-01-08T00:00:00,2012-01-14T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-01-20T00:00:00,20,Friday,6,20,0,3,2012-01-15T00:00:00,2012-01-21T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-01-27T00:00:00,27,Friday,6,27,0,4,2012-01-22T00:00:00,2012-01-28T00:00:00,1,January,2012-01-01T00:00:00,2012-01-31T00:00:00,2012-02-01T00:00:00,2012-02-29T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,012012,0,0,0
2012-02-03T00:00:00,3,Friday,6,34,0,5,2012-01-29T00:00:00,2012-02-04T00:00:00,2,February,2012-02-01T00:00:00,2012-02-29T00:00:00,2012-03-01T00:00:00,2012-03-31T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,022012,0,0,0
2012-02-10T00:00:00,10,Friday,6,41,0,6,2012-02-05T00:00:00,2012-02-11T00:00:00,2,February,2012-02-01T00:00:00,2012-02-29T00:00:00,2012-03-01T00:00:00,2012-03-31T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,022012,0,0,0
2012-02-17T00:00:00,17,Friday,6,48,0,7,2012-02-12T00:00:00,2012-02-18T00:00:00,2,February,2012-02-01T00:00:00,2012-02-29T00:00:00,2012-03-01T00:00:00,2012-03-31T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,022012,0,0,0
2012-02-24T00:00:00,24,Friday,6,55,0,8,2012-02-19T00:00:00,2012-02-25T00:00:00,2,February,2012-02-01T00:00:00,2012-02-29T00:00:00,2012-03-01T00:00:00,2012-03-31T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,022012,0,0,0
2012-03-02T00:00:00,2,Friday,6,62,0,9,2012-02-26T00:00:00,2012-03-03T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-03-09T00:00:00,9,Friday,6,69,0,10,2012-03-04T00:00:00,2012-03-10T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-03-16T00:00:00,16,Friday,6,76,0,11,2012-03-11T00:00:00,2012-03-17T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-03-23T00:00:00,23,Friday,6,83,0,12,2012-03-18T00:00:00,2012-03-24T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-03-30T00:00:00,30,Friday,6,90,0,13,2012-03-25T00:00:00,2012-03-31T00:00:00,3,March,2012-03-01T00:00:00,2012-03-31T00:00:00,2012-04-01T00:00:00,2012-04-30T00:00:00,1,2012-01-01T00:00:00,2012-03-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,032012,0,0,0
2012-04-06T00:00:00,6,Friday,6,97,0,14,2012-04-01T00:00:00,2012-04-07T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-04-13T00:00:00,13,Friday,6,104,0,15,2012-04-08T00:00:00,2012-04-14T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-04-20T00:00:00,20,Friday,6,111,0,16,2012-04-15T00:00:00,2012-04-21T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-04-27T00:00:00,27,Friday,6,118,0,17,2012-04-22T00:00:00,2012-04-28T00:00:00,4,April,2012-04-01T00:00:00,2012-04-30T00:00:00,2012-05-01T00:00:00,2012-05-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,042012,0,0,0
2012-05-04T00:00:00,4,Friday,6,125,0,18,2012-04-29T00:00:00,2012-05-05T00:00:00,5,May,2012-05-01T00:00:00,2012-05-31T00:00:00,2012-06-01T00:00:00,2012-06-30T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,052012,0,0,0
2012-05-11T00:00:00,11,Friday,6,132,0,19,2012-05-06T00:00:00,2012-05-12T00:00:00,5,May,2012-05-01T00:00:00,2012-05-31T00:00:00,2012-06-01T00:00:00,2012-06-30T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,052012,0,0,0
2012-05-18T00:00:00,18,Friday,6,139,0,20,2012-05-13T00:00:00,2012-05-19T00:00:00,5,May,2012-05-01T00:00:00,2012-05-31T00:00:00,2012-06-01T00:00:00,2012-06-30T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,052012,0,0,0
2012-05-25T00:00:00,25,Friday,6,146,0,21,2012-05-20T00:00:00,2012-05-26T00:00:00,5,May,2012-05-01T00:00:00,2012-05-31T00:00:00,2012-06-01T00:00:00,2012-06-30T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,052012,0,0,0
2012-06-01T00:00:00,1,Friday,6,153,0,22,2012-05-27T00:00:00,2012-06-02T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-06-08T00:00:00,8,Friday,6,160,0,23,2012-06-03T00:00:00,2012-06-09T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-06-15T00:00:00,15,Friday,6,167,0,24,2012-06-10T00:00:00,2012-06-16T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-06-22T00:00:00,22,Friday,6,174,0,25,2012-06-17T00:00:00,2012-06-23T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-06-29T00:00:00,29,Friday,6,181,0,26,2012-06-24T00:00:00,2012-06-30T00:00:00,6,June,2012-06-01T00:00:00,2012-06-30T00:00:00,2012-07-01T00:00:00,2012-07-31T00:00:00,2,2012-04-01T00:00:00,2012-06-30T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,062012,0,0,0
2012-10-05T00:00:00,5,Friday,6,279,0,40,2012-09-30T00:00:00,2012-10-06T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-10-12T00:00:00,12,Friday,6,286,0,41,2012-10-07T00:00:00,2012-10-13T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-10-19T00:00:00,19,Friday,6,293,0,42,2012-10-14T00:00:00,2012-10-20T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-10-26T00:00:00,26,Friday,6,300,0,43,2012-10-21T00:00:00,2012-10-27T00:00:00,10,October,2012-10-01T00:00:00,2012-10-31T00:00:00,2012-11-01T00:00:00,2012-11-30T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,102012,0,0,0
2012-11-02T00:00:00,2,Friday,6,307,0,44,2012-10-28T00:00:00,2012-11-03T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-11-09T00:00:00,9,Friday,6,314,0,45,2012-11-04T00:00:00,2012-11-10T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-11-16T00:00:00,16,Friday,6,321,0,46,2012-11-11T00:00:00,2012-11-17T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-11-23T00:00:00,23,Friday,6,328,0,47,2012-11-18T00:00:00,2012-11-24T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-11-30T00:00:00,30,Friday,6,335,0,48,2012-11-25T00:00:00,2012-12-01T00:00:00,11,November,2012-11-01T00:00:00,2012-11-30T00:00:00,2012-12-01T00:00:00,2012-12-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,112012,0,0,0
2012-12-07T00:00:00,7,Friday,6,342,0,49,2012-12-02T00:00:00,2012-12-08T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
2012-12-14T00:00:00,14,Friday,6,349,0,50,2012-12-09T00:00:00,2012-12-15T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
2012-12-21T00:00:00,21,Friday,6,356,0,51,2012-12-16T00:00:00,2012-12-22T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
2012-12-28T00:00:00,28,Friday,6,363,0,52,2012-12-23T00:00:00,2012-12-29T00:00:00,12,December,2012-12-01T00:00:00,2012-12-31T00:00:00,2013-01-01T00:00:00,2013-01-31T00:00:00,4,2012-10-01T00:00:00,2012-12-31T00:00:00,2012,2012-01-01T00:00:00,2012-12-31T00:00:00,122012,0,0,0
2013-01-04T00:00:00,4,Friday,6,4,0,1,2012-12-30T00:00:00,2013-01-05T00:00:00,1,January,2013-01-01T00:00:00,2013-01-31T00:00:00,2013-02-01T00:00:00,2013-02-28T00:00:00,1,2013-01-01T00:00:00,2013-03-31T00:00:00,2013,2013-01-01T00:00:00,2013-12-31T00:00:00,012013,0,0,0
